conceptId,name,releaseDate,rank,firstSeen,url
"10002882","LEAP","2023-03-01","","2026-08-04","https://store.playstation.com/en-us/concept/10002882"
"224873","Leap of Fate","2017-07-11","","2026-08-04","https://store.playstation.com/en-us/concept/224873"
"227415","Leave The Nest","2017-03-14","","2026-08-04","https://store.playstation.com/en-us/concept/227415"
"229184","Leaving Lyndow","2017-07-27","","2026-08-04","https://store.playstation.com/en-us/concept/229184"
"10013539","Leena","2026-02-14","","2026-08-04","https://store.playstation.com/en-us/concept/10013539"
"231288","LEFT ALIVE","2019-03-05","","2026-08-04","https://store.playstation.com/en-us/concept/231288"
"10010841","Legacy Of Evil","2025-12-18","","2026-08-04","https://store.playstation.com/en-us/concept/10010841"
"10018010","Legacy of Kain: Ascendance","2026-03-31","","2026-08-04","https://store.playstation.com/en-us/concept/10018010"
"10012698","Legacy of Kain: Defiance PS4 & PS5","2025-09-16","","2026-08-04","https://store.playstation.com/en-us/concept/10012698"
"10016155","Legacy of Kain: Defiance Remastered","2026-03-03","","2026-08-04","https://store.playstation.com/en-us/concept/10016155"
"10009063","Legacy of Kain™ Soul Reaver 1&2 Remastered","2024-12-10","","2026-08-04","https://store.playstation.com/en-us/concept/10009063"
"10002971","Legal Dungeon","2022-04-05","","2026-08-04","https://store.playstation.com/en-us/concept/10002971"
"10005987","LEGEND BOWL","2023-08-09","","2026-08-04","https://store.playstation.com/en-us/concept/10005987"
"10005292","Legend of Arcadieu Bundle","2022-06-09","","2026-08-04","https://store.playstation.com/en-us/concept/10005292"
"10003452","Legend of Ixtona","2022-04-22","","2026-08-04","https://store.playstation.com/en-us/concept/10003452"
"202488","Legend of Kay Anniversary","2015-07-28","","2026-08-04","https://store.playstation.com/en-us/concept/202488"
"10005434","Legend of Keepers: Career of a Dungeon Manager","2023-05-11","","2026-08-04","https://store.playstation.com/en-us/concept/10005434"
"10001295","Legend of Mana","2021-06-24","","2026-08-04","https://store.playstation.com/en-us/concept/10001295"
"234797","Legend of the Skyfish","2019-08-27","","2026-08-04","https://store.playstation.com/en-us/concept/234797"
"233983","Legend of the Tetrarchs","2025-10-03","","2026-08-04","https://store.playstation.com/en-us/concept/233983"
"232093","Legendary Eleven","2019-03-29","","2026-08-04","https://store.playstation.com/en-us/concept/232093"
"232460","Legendary Fishing","2018-09-18","","2026-08-04","https://store.playstation.com/en-us/concept/232460"
"10011354","Legendary Hoplite","2025-06-11","","2026-08-04","https://store.playstation.com/en-us/concept/10011354"
"10016800","Legendary Spell","2026-03-26","","2026-08-04","https://store.playstation.com/en-us/concept/10016800"
"10006306","Legendary Tales","2024-02-08","","2026-08-04","https://store.playstation.com/en-us/concept/10006306"
"10013002","Legends BMX","2025-03-27","","2026-08-04","https://store.playstation.com/en-us/concept/10013002"
"10001619","Legends of Ethernal","2020-10-30","","2026-08-04","https://store.playstation.com/en-us/concept/10001619"
"10013116","Legends of Heropolis DX","2025-07-17","","2026-08-04","https://store.playstation.com/en-us/concept/10013116"
"10001980","Legends of Talia: Arcadia","2021-04-08","","2026-08-04","https://store.playstation.com/en-us/concept/10001980"
"10015254","Legends: Saint George","2025-06-19","","2026-08-04","https://store.playstation.com/en-us/concept/10015254"
"10019161","Legion of Zombie Terrors","2026-05-21","","2026-08-04","https://store.playstation.com/en-us/concept/10019161"
"10009079","Legions","2023-09-01","","2026-08-04","https://store.playstation.com/en-us/concept/10009079"
"10007589","LEGO Star Wars II: The Original Trilogy","2024-06-18","","2026-08-04","https://store.playstation.com/en-us/concept/10007589"
"223683","LEGO®  Harry Potter™ Collection","2024-10-08","","2026-08-04","https://store.playstation.com/en-us/concept/223683"
"202496","LEGO® Batman™ 3: Beyond Gotham","2014-11-11","","2026-08-04","https://store.playstation.com/en-us/concept/202496"
"10008537","LEGO® Batman™: Legacy of the Dark Knight","2026-05-22","35","2026-08-04","https://store.playstation.com/en-us/concept/10008537"
"10004343","LEGO® Brawls","2022-09-02","","2026-08-04","https://store.playstation.com/en-us/concept/10004343"
"10004925","LEGO® Bricktales","2022-10-12","","2026-08-04","https://store.playstation.com/en-us/concept/10004925"
"10003909","LEGO® Builder's Journey","2022-04-19","","2026-08-04","https://store.playstation.com/en-us/concept/10003909"
"224875","LEGO® CITY UNDERCOVER","2017-04-04","","2026-08-04","https://store.playstation.com/en-us/concept/224875"
"231944","LEGO® DC Super-Villains","2018-10-16","","2026-08-04","https://store.playstation.com/en-us/concept/231944"
"10007722","LEGO® Horizon Adventures™","2024-11-14","","2026-08-04","https://store.playstation.com/en-us/concept/10007722"
"202450","LEGO® Jurassic World™","2015-06-12","","2026-08-04","https://store.playstation.com/en-us/concept/202450"
"228783","LEGO® MARVEL Super Heroes 2","2017-11-14","445","2026-08-04","https://store.playstation.com/en-us/concept/228783"
"202494","LEGO® MARVEL's Avengers","2016-01-26","","2026-08-04","https://store.playstation.com/en-us/concept/202494"
"202493","LEGO® Marvel™ Super Heroes","2013-11-15","271","2026-08-04","https://store.playstation.com/en-us/concept/202493"
"10014603","LEGO® Party!","2025-09-30","","2026-08-04","https://store.playstation.com/en-us/concept/10014603"
"202448","LEGO® STAR WARS™: The Force Awakens","2016-06-28","","2026-08-04","https://store.playstation.com/en-us/concept/202448"
"232847","LEGO® Star Wars™: The Skywalker Saga","2022-04-05","340","2026-08-04","https://store.playstation.com/en-us/concept/232847"
"202454","LEGO® The Hobbit™","2014-04-08","","2026-08-04","https://store.playstation.com/en-us/concept/202454"
"229812","LEGO® The Incredibles","2018-06-15","","2026-08-04","https://store.playstation.com/en-us/concept/229812"
"10011346","LEGO® Voyagers","2025-09-15","","2026-08-04","https://store.playstation.com/en-us/concept/10011346"
"202508","LEGO® Worlds","2017-03-07","","2026-08-04","https://store.playstation.com/en-us/concept/202508"
"229051","Legrand Legacy Tale of the Fatebounds","2019-10-03","","2026-08-04","https://store.playstation.com/en-us/concept/229051"
"10012410","Leif's Adventure: Netherworld Hero","2024-12-19","","2026-08-04","https://store.playstation.com/en-us/concept/10012410"
"10014101","Leila","2025-04-17","","2026-08-04","https://store.playstation.com/en-us/concept/10014101"
"232684","Leisure Suit Larry - Wet Dreams Don't Dry","2019-06-19","","2026-08-04","https://store.playstation.com/en-us/concept/232684"
"10001821","Leisure Suit Larry - Wet Dreams Dry Twice","2021-05-18","","2026-08-04","https://store.playstation.com/en-us/concept/10001821"
"10004988","Lemon Cake","2022-09-30","","2026-08-04","https://store.playstation.com/en-us/concept/10004988"
"10007296","Lempo","2023-09-07","","2026-08-04","https://store.playstation.com/en-us/concept/10007296"
"10013027","Leo & Mia: Animal Rescue","2025-04-10","","2026-08-04","https://store.playstation.com/en-us/concept/10013027"
"10010382","Leo: The Firefighter Cat","2024-08-29","","2026-08-04","https://store.playstation.com/en-us/concept/10010382"
"202438","Leo's Fortune","2015-09-08","","2026-08-04","https://store.playstation.com/en-us/concept/202438"
"10007109","LES MILLS BODYCOMBAT","2023-02-22","","2026-08-04","https://store.playstation.com/en-us/concept/10007109"
"202523","Let It Die","2016-12-03","","2026-08-04","https://store.playstation.com/en-us/concept/202523"
"10009386","LET IT DIE: INFERNO","2025-12-04","","2026-08-04","https://store.playstation.com/en-us/concept/10009386"
"227418","Let Them Come","2017-12-05","","2026-08-04","https://store.playstation.com/en-us/concept/227418"
"10014090","Let Them Come: Onslaught","2025-11-11","","2026-08-04","https://store.playstation.com/en-us/concept/10014090"
"10004466","Let's Build a Zoo","2022-09-29","","2026-08-04","https://store.playstation.com/en-us/concept/10004466"
"10013362","Let's compare the speed of our punches!","2025-08-04","","2026-08-04","https://store.playstation.com/en-us/concept/10013362"
"10002052","Let's Cook Together","2021-02-16","","2026-08-04","https://store.playstation.com/en-us/concept/10002052"
"10005848","Let's Cook Together 2","2025-03-24","","2026-08-04","https://store.playstation.com/en-us/concept/10005848"
"235371","Let's Create! Pottery VR","2020-06-12","","2026-08-04","https://store.playstation.com/en-us/concept/235371"
"10010968","Let's Journey","2024-07-08","","2026-08-04","https://store.playstation.com/en-us/concept/10010968"
"10009656","Let’s Play! Oink Games","2024-09-05","","2026-08-04","https://store.playstation.com/en-us/concept/10009656"
"10010636","Let's School","2024-07-16","","2026-08-04","https://store.playstation.com/en-us/concept/10010636"
"228784","Let's Sing 2018","2018-07-17","","2026-08-04","https://store.playstation.com/en-us/concept/228784"
"232230","Let's Sing 2019","2019-07-16","","2026-08-04","https://store.playstation.com/en-us/concept/232230"
"234004","Let's Sing 2020","2020-05-28","","2026-08-04","https://store.playstation.com/en-us/concept/234004"
"10000619","Let's Sing 2021","2020-11-13","","2026-08-04","https://store.playstation.com/en-us/concept/10000619"
"10002802","Let's Sing 2022","2021-11-23","","2026-08-04","https://store.playstation.com/en-us/concept/10002802"
"10003977","Let's Sing 2023","2022-11-15","","2026-08-04","https://store.playstation.com/en-us/concept/10003977"
"10005391","Let's Sing 2024","2023-11-07","","2026-08-04","https://store.playstation.com/en-us/concept/10005391"
"10010007","Let's Sing 2025","2024-12-03","","2026-08-04","https://store.playstation.com/en-us/concept/10010007"
"10013025","Let's Sing 2026","2025-11-04","","2026-08-04","https://store.playstation.com/en-us/concept/10013025"
"10004862","Let's Sing ABBA","2022-10-04","","2026-08-04","https://store.playstation.com/en-us/concept/10004862"
"234032","Let's Sing Country","2019-10-25","","2026-08-04","https://store.playstation.com/en-us/concept/234032"
"10009036","Let's! Revolution!","2024-04-11","","2026-08-04","https://store.playstation.com/en-us/concept/10009036"
"10014100","Lethal Cosmic Hunt","2025-07-11","","2026-08-04","https://store.playstation.com/en-us/concept/10014100"
"10007936","Lethal Honor - Order of the Apocalypse","2025-10-07","","2026-08-04","https://store.playstation.com/en-us/concept/10007936"
"223058","Lethal League","2017-05-09","","2026-08-04","https://store.playstation.com/en-us/concept/223058"
"232741","Lethal League Blaze","2019-07-12","","2026-08-04","https://store.playstation.com/en-us/concept/232741"
"227164","Lethal VR","2016-12-20","","2026-08-04","https://store.playstation.com/en-us/concept/227164"
"10002879","Lethis - Path of Progress","2022-05-10","","2026-08-04","https://store.playstation.com/en-us/concept/10002879"
"10013073","Lets castle!","2025-04-30","","2026-08-04","https://store.playstation.com/en-us/concept/10013073"
"208909","Letter Quest Remastered","2016-05-17","","2026-08-04","https://store.playstation.com/en-us/concept/208909"
"10018947","Letter Snap: Word Puzzle","2026-04-11","","2026-08-04","https://store.playstation.com/en-us/concept/10018947"
"10005968","Letterbox by POWGI","2022-10-11","","2026-08-04","https://store.playstation.com/en-us/concept/10005968"
"202428","LEVEL 22","2016-02-11","","2026-08-04","https://store.playstation.com/en-us/concept/202428"
"10016773","Lia: Hacking Destiny","2025-11-13","","2026-08-04","https://store.playstation.com/en-us/concept/10016773"
"10002424","Liberated: Enhanced Edition","2022-04-20","","2026-08-04","https://store.playstation.com/en-us/concept/10002424"
"10012104","Liberte","2024-11-29","","2026-08-04","https://store.playstation.com/en-us/concept/10012104"
"10005836","Library Of Ruina","2024-04-25","","2026-08-04","https://store.playstation.com/en-us/concept/10005836"
"208938","Lichdom: Battlemage","2016-04-19","","2026-08-04","https://store.playstation.com/en-us/concept/208938"
"10000588","Liege Dragon","2022-04-08","","2026-08-04","https://store.playstation.com/en-us/concept/10000588"
"10006052","Lies of P","2023-09-19","251","2026-08-04","https://store.playstation.com/en-us/concept/10006052"
"208936","Life Goes On: Done to Death","2016-05-17","","2026-08-04","https://store.playstation.com/en-us/concept/208936"
"10011490","Life in Terminal Simulator : Airport Adventures","2025-08-21","","2026-08-04","https://store.playstation.com/en-us/concept/10011490"
"10003994","Life in Willowdale: Farm Adventures","2022-11-01","","2026-08-04","https://store.playstation.com/en-us/concept/10003994"
"232630","Life is Strange 2","2018-09-26","","2026-08-04","https://store.playstation.com/en-us/concept/232630"
"10001187","Life is Strange Remastered Collection","2022-02-01","","2026-08-04","https://store.playstation.com/en-us/concept/10001187"
"229439","Life is Strange: Before the Storm","2017-08-31","","2026-08-04","https://store.playstation.com/en-us/concept/229439"
"10008183","Life is Strange: Double Exposure","2024-10-29","","2026-08-04","https://store.playstation.com/en-us/concept/10008183"
"10013938","Life is Strange: Reunion","2026-03-26","404","2026-08-04","https://store.playstation.com/en-us/concept/10013938"
"235172","Life is Strange: True Colors","2021-09-09","","2026-08-04","https://store.playstation.com/en-us/concept/235172"
"202416","Life Is Strange™","2015-01-30","","2026-08-04","https://store.playstation.com/en-us/concept/202416"
"217265","Life Of Black Tiger","2017-01-17","","2026-08-04","https://store.playstation.com/en-us/concept/217265"
"10007443","Life of Delta","2023-10-18","","2026-08-04","https://store.playstation.com/en-us/concept/10007443"
"10009316","Life of Slime","2024-04-05","","2026-08-04","https://store.playstation.com/en-us/concept/10009316"
"10010085","Lifeless Moon","2024-07-09","","2026-08-04","https://store.playstation.com/en-us/concept/10010085"
"221923","Lifeless Planet","2016-07-19","","2026-08-04","https://store.playstation.com/en-us/concept/221923"
"235077","Liftoff: Drone Racing","2020-11-10","","2026-08-04","https://store.playstation.com/en-us/concept/235077"
"234837","Light Fairytale","2019-11-05","","2026-08-04","https://store.playstation.com/en-us/concept/234837"
"10008066","Light of Life","2023-04-21","","2026-08-04","https://store.playstation.com/en-us/concept/10008066"
"10001510","Light Tracer","2021-10-23","","2026-08-04","https://store.playstation.com/en-us/concept/10001510"
"229188","Light Tracer","2017-09-26","","2026-08-04","https://store.playstation.com/en-us/concept/229188"
"10004406","Light Up The Room","2022-02-17","","2026-08-04","https://store.playstation.com/en-us/concept/10004406"
"10009828","Light-It Up","2024-04-12","","2026-08-04","https://store.playstation.com/en-us/concept/10009828"
"227416","LIGHTFIELD","2017-09-26","","2026-08-04","https://store.playstation.com/en-us/concept/227416"
"10008306","Like a Dragon Gaiden: The Man Who Erased His Name PS4 & PS5","2023-11-09","","2026-08-04","https://store.playstation.com/en-us/concept/10008306"
"10004462","Like a Dragon: Infinite Wealth PS4 & PS5","2024-01-26","","2026-08-04","https://store.playstation.com/en-us/concept/10004462"
"10004480","Like a Dragon: Ishin! PS4 & PS5","2023-02-21","","2026-08-04","https://store.playstation.com/en-us/concept/10004480"
"10011704","Like a Dragon: Pirate Yakuza in Hawaii","2025-02-21","","2026-08-04","https://store.playstation.com/en-us/concept/10011704"
"10008374","Lil Gator Game","2023-10-10","","2026-08-04","https://store.playstation.com/en-us/concept/10008374"
"10004939","Lil' Guardsman","2024-01-23","","2026-08-04","https://store.playstation.com/en-us/concept/10004939"
"10007342","Lila's Tale and the Hidden Forest","2023-03-24","","2026-08-04","https://store.playstation.com/en-us/concept/10007342"
"228768","Lili: Child of Geos","2017-06-20","","2026-08-04","https://store.playstation.com/en-us/concept/228768"
"10013527","Lilliput Hero: Miniature World","2025-05-13","","2026-08-04","https://store.playstation.com/en-us/concept/10013527"
"10009128","Lily in Puzzle World","2023-11-15","","2026-08-04","https://store.playstation.com/en-us/concept/10009128"
"202533","LIMBO","2015-02-24","","2026-08-04","https://store.playstation.com/en-us/concept/202533"
"10018151","Liminal Tower","2026-01-16","","2026-08-04","https://store.playstation.com/en-us/concept/10018151"
"227421","Linelight","2017-01-31","","2026-08-04","https://store.playstation.com/en-us/concept/227421"
"232515","Link-a-Pix Deluxe","2020-01-07","","2026-08-04","https://store.playstation.com/en-us/concept/232515"
"10001939","Linn: Path of Orchards","2021-02-26","","2026-08-04","https://store.playstation.com/en-us/concept/10001939"
"10016766","Lion Simulator RPG: Animal Battle Survival","2026-03-12","","2026-08-04","https://store.playstation.com/en-us/concept/10016766"
"10010808","Lion Simulator Survival: RPG Animal Battle","2024-07-16","","2026-08-04","https://store.playstation.com/en-us/concept/10010808"
"10016932","Liquid Cat","2025-09-26","","2026-08-04","https://store.playstation.com/en-us/concept/10016932"
"10017862","Liquor Store Simulator","2026-02-20","","2026-08-04","https://store.playstation.com/en-us/concept/10017862"
"10015936","Lirili Larila","2025-07-17","","2026-08-04","https://store.playstation.com/en-us/concept/10015936"
"10004276","LISA: Definitive Edition","2023-07-18","","2026-08-04","https://store.playstation.com/en-us/concept/10004276"
"10012884","LISTEN UP! WE TRIED TO MAKE “THOSE GAMES” EVEN MORE EXTREME! SOME THINGS HAVE TO BE LEARNED THE HARD WAY!","2025-04-23","","2026-08-04","https://store.playstation.com/en-us/concept/10012884"
"10008085","Listeria Wars","2023-12-13","","2026-08-04","https://store.playstation.com/en-us/concept/10008085"
"10003911","LIT: Bend the Light","2022-09-17","","2026-08-04","https://store.playstation.com/en-us/concept/10003911"
"235385","Lithium Inmate 39: Relapsed Edition","2019-11-05","","2026-08-04","https://store.playstation.com/en-us/concept/235385"
"231358","Little Adventure on the Prairie","2018-02-22","","2026-08-04","https://store.playstation.com/en-us/concept/231358"
"10011441","Little Big Adventure – Twinsen’s Quest","2024-11-14","","2026-08-04","https://store.playstation.com/en-us/concept/10011441"
"10000661","Little Big Workshop","2020-09-24","","2026-08-04","https://store.playstation.com/en-us/concept/10000661"
"10009252","Little Cities: Bigger!","2024-03-12","","2026-08-04","https://store.playstation.com/en-us/concept/10009252"
"10008045","Little Disaster","2023-05-12","","2026-08-04","https://store.playstation.com/en-us/concept/10008045"
"232240","Little Dragons Café","2018-08-24","","2026-08-04","https://store.playstation.com/en-us/concept/232240"
"10012613","Little Droid","2025-03-27","","2026-08-04","https://store.playstation.com/en-us/concept/10012613"
"10007396","Little Goody Two Shoes","2023-10-31","","2026-08-04","https://store.playstation.com/en-us/concept/10007396"
"10007112","Little Kitty, Big City","2025-05-09","","2026-08-04","https://store.playstation.com/en-us/concept/10007112"
"10003548","Little League World Series Baseball 2022","2022-08-17","","2026-08-04","https://store.playstation.com/en-us/concept/10003548"
"235408","Little Misfortune","2020-05-29","","2026-08-04","https://store.playstation.com/en-us/concept/235408"
"223059","Little Nightmares","2025-10-10","500","2026-08-04","https://store.playstation.com/en-us/concept/223059"
"232583","Little Nightmares II","2021-08-25","","2026-08-04","https://store.playstation.com/en-us/concept/232583"
"10003713","Little Nightmares III","2025-10-10","184","2026-08-04","https://store.playstation.com/en-us/concept/10003713"
"10013518","Little Nightmares VR: Altered Echoes","2026-04-23","","2026-08-04","https://store.playstation.com/en-us/concept/10013518"
"10004238","Little Noah: Scion of Paradise","2022-06-28","","2026-08-04","https://store.playstation.com/en-us/concept/10004238"
"10003290","Little Orpheus","2022-09-13","","2026-08-04","https://store.playstation.com/en-us/concept/10003290"
"225220","Little Red Lie","2018-01-09","","2026-08-04","https://store.playstation.com/en-us/concept/225220"
"10014636","Little Strays","2025-06-20","","2026-08-04","https://store.playstation.com/en-us/concept/10014636"
"10017671","Little Strays 2","2026-02-06","","2026-08-04","https://store.playstation.com/en-us/concept/10017671"
"10018958","Little Things","2026-05-08","","2026-08-04","https://store.playstation.com/en-us/concept/10018958"
"235407","Little Town Hero","2020-06-23","","2026-08-04","https://store.playstation.com/en-us/concept/235407"
"229154","Little Witch Academia: Chamber of Time","2018-05-15","","2026-08-04","https://store.playstation.com/en-us/concept/229154"
"10002264","Little Witch Academia: VR Broom Racing","2021-07-15","","2026-08-04","https://store.playstation.com/en-us/concept/10002264"
"10004011","Little Witch Nobeta","2023-03-07","","2026-08-04","https://store.playstation.com/en-us/concept/10004011"
"10005297","LIVE A LIVE PS4&PS5","2023-04-27","","2026-08-04","https://store.playstation.com/en-us/concept/10005297"
"221714","Livelock","2016-08-30","","2026-08-04","https://store.playstation.com/en-us/concept/221714"
"10007183","Living with Horses: My Horse Farm","2023-03-24","","2026-08-04","https://store.playstation.com/en-us/concept/10007183"
"10002383","Lizard Lady vs the Cats","2022-07-06","","2026-08-04","https://store.playstation.com/en-us/concept/10002383"
"10008403","Llamasoft: The Jeff Minter Story PS4 & PS5","2024-03-13","","2026-08-04","https://store.playstation.com/en-us/concept/10008403"
"10017954","Loaders, Inc.","2026-02-20","","2026-08-04","https://store.playstation.com/en-us/concept/10017954"
"225699","Loading Human - Chapter 1","2016-10-13","","2026-08-04","https://store.playstation.com/en-us/concept/225699"
"10017396","Loan Shark","2026-01-19","","2026-08-04","https://store.playstation.com/en-us/concept/10017396"
"10016356","LoBlocks","2025-08-29","","2026-08-04","https://store.playstation.com/en-us/concept/10016356"
"10011195","Local News with Cliff Rockslide","2024-06-28","","2026-08-04","https://store.playstation.com/en-us/concept/10011195"
"227162","Lock's Quest","2017-05-30","","2026-08-04","https://store.playstation.com/en-us/concept/227162"
"10008375","Loco Parentis","2023-06-14","","2026-08-04","https://store.playstation.com/en-us/concept/10008375"
"10004655","LocoRoco Midnight Carnival","2025-03-07","","2026-08-04","https://store.playstation.com/en-us/concept/10004655"
"227869","LocoRoco™ 2 Remastered","2017-12-09","","2026-08-04","https://store.playstation.com/en-us/concept/227869"
"227868","LocoRoco™ Remastered","2017-05-09","","2026-08-04","https://store.playstation.com/en-us/concept/227868"
"235015","Lode Runner Legacy","2020-01-29","","2026-08-04","https://store.playstation.com/en-us/concept/235015"
"10013510","Logiart Grimoire","2025-04-23","","2026-08-04","https://store.playstation.com/en-us/concept/10013510"
"10007423","LogiKing","2023-08-24","","2026-08-04","https://store.playstation.com/en-us/concept/10007423"
"10018524","LogIQ Boost","2026-05-01","","2026-08-04","https://store.playstation.com/en-us/concept/10018524"
"10013643","Lokko","2025-12-18","","2026-08-04","https://store.playstation.com/en-us/concept/10013643"
"10010519","LOLLIPOP CHAINSAW RePOP","2024-09-12","","2026-08-04","https://store.playstation.com/en-us/concept/10010519"
"202537","Lone Survivor","2014-10-14","","2026-08-04","https://store.playstation.com/en-us/concept/202537"
"10001540","Lone Wolf","2024-12-15","","2026-08-04","https://store.playstation.com/en-us/concept/10001540"
"10017693","Lonely Hospital","2026-01-16","","2026-08-04","https://store.playstation.com/en-us/concept/10017693"
"234290","Lonely Mountains: Downhill","2019-10-23","","2026-08-04","https://store.playstation.com/en-us/concept/234290"
"10010852","Lonely Mountains: Snow Riders","2025-12-15","","2026-08-04","https://store.playstation.com/en-us/concept/10010852"
"10008650","Long Gone Days","2023-10-10","","2026-08-04","https://store.playstation.com/en-us/concept/10008650"
"10005354","Long Live The Queen","2022-07-15","","2026-08-04","https://store.playstation.com/en-us/concept/10005354"
"10015903","Long Run","2025-07-25","","2026-08-04","https://store.playstation.com/en-us/concept/10015903"
"10019502","Long Run 2","2026-07-24","","2026-08-04","https://store.playstation.com/en-us/concept/10019502"
"10016555","Longboard Skate Downhill Simulator","2026-03-31","","2026-08-04","https://store.playstation.com/en-us/concept/10016555"
"10016563","Look Mum No Computer","2026-01-22","","2026-08-04","https://store.playstation.com/en-us/concept/10016563"
"10007108","Looking for Aliens","2023-02-10","","2026-08-04","https://store.playstation.com/en-us/concept/10007108"
"10019697","Looking for Fael","2026-07-16","","2026-08-04","https://store.playstation.com/en-us/concept/10019697"
"10017397","Looney Test","2025-10-31","","2026-08-04","https://store.playstation.com/en-us/concept/10017397"
"10009580","Looney Tunes: Wacky World of Sports","2024-09-27","","2026-08-04","https://store.playstation.com/en-us/concept/10009580"
"10009189","Loop","2023-11-03","","2026-08-04","https://store.playstation.com/en-us/concept/10009189"
"10002119","Loop8: Summer of Gods","2023-06-06","","2026-08-04","https://store.playstation.com/en-us/concept/10002119"
"10005971","LOOPERS","2023-02-16","","2026-08-04","https://store.playstation.com/en-us/concept/10005971"
"10003107","Loopindex","2021-06-25","","2026-08-04","https://store.playstation.com/en-us/concept/10003107"
"10002206","Loot Hero DX","2021-01-15","","2026-08-04","https://store.playstation.com/en-us/concept/10002206"
"217718","Loot Rascals","2017-03-07","","2026-08-04","https://store.playstation.com/en-us/concept/217718"
"10007227","Loot River","2023-12-19","","2026-08-04","https://store.playstation.com/en-us/concept/10007227"
"10006333","Lootbox Lyfe+","2023-02-24","","2026-08-04","https://store.playstation.com/en-us/concept/10006333"
"10005191","LootLite","2022-07-28","","2026-08-04","https://store.playstation.com/en-us/concept/10005191"
"10017966","Lord Ambermaze","2026-04-30","","2026-08-04","https://store.playstation.com/en-us/concept/10017966"
"10001557","Lord of the Click","2020-10-23","","2026-08-04","https://store.playstation.com/en-us/concept/10001557"
"10019660","Lord of the Click","2026-06-04","","2026-08-04","https://store.playstation.com/en-us/concept/10019660"
"10003821","Lord of the Click II","2021-10-08","","2026-08-04","https://store.playstation.com/en-us/concept/10003821"
"10006072","Lord of the Click III","2022-11-10","","2026-08-04","https://store.playstation.com/en-us/concept/10006072"
"10009137","Lord of the Click: Interstellar Wars","2023-12-09","","2026-08-04","https://store.playstation.com/en-us/concept/10009137"
"10007560","Lord Winklebottom Investigates","2023-10-26","","2026-08-04","https://store.playstation.com/en-us/concept/10007560"
"10007918","Lords of Exile","2024-02-14","","2026-08-04","https://store.playstation.com/en-us/concept/10007918"
"10002848","Lords of the Fallen","2023-10-13","","2026-08-04","https://store.playstation.com/en-us/concept/10002848"
"202563","Lords of the Fallen (2014)","2014-10-28","","2026-08-04","https://store.playstation.com/en-us/concept/202563"
"10011409","Lorelei and the Laser Eyes","2024-12-03","","2026-08-04","https://store.playstation.com/en-us/concept/10011409"
"10005653","Loretta","2024-04-11","","2026-08-04","https://store.playstation.com/en-us/concept/10005653"
"10014407","Lorn's Lure","2025-10-02","","2026-08-04","https://store.playstation.com/en-us/concept/10014407"
"234534","Lornsword Winter Chronicle","2021-11-24","","2026-08-04","https://store.playstation.com/en-us/concept/234534"
"10010317","Lost & Found Agency Collector's Edition","2024-03-21","","2026-08-04","https://store.playstation.com/en-us/concept/10010317"
"233129","Lost Artifacts","2020-11-10","","2026-08-04","https://store.playstation.com/en-us/concept/233129"
"10002995","Lost Artifacts: Frozen Queen","2022-10-12","","2026-08-04","https://store.playstation.com/en-us/concept/10002995"
"233130","Lost Artifacts: Golden Island","2020-12-01","","2026-08-04","https://store.playstation.com/en-us/concept/233130"
"10007187","Lost Artifacts: Mysterious Book","2023-04-05","","2026-08-04","https://store.playstation.com/en-us/concept/10007187"
"232827","Lost Artifacts: Soulstone","2019-05-07","","2026-08-04","https://store.playstation.com/en-us/concept/232827"
"233131","Lost Artifacts: Time Machine","2019-10-29","","2026-08-04","https://store.playstation.com/en-us/concept/233131"
"10002642","Lost At Sea","2021-07-15","","2026-08-04","https://store.playstation.com/en-us/concept/10002642"
"229187","Lost Castle","2019-09-19","","2026-08-04","https://store.playstation.com/en-us/concept/229187"
"10011404","Lost Chiko 2","2024-10-15","","2026-08-04","https://store.playstation.com/en-us/concept/10011404"
"10008069","Lost Eidolons","2023-08-24","","2026-08-04","https://store.playstation.com/en-us/concept/10008069"
"10015233","Lost Eidolons: Veil of the Witch","2025-10-09","","2026-08-04","https://store.playstation.com/en-us/concept/10015233"
"233876","Lost Ember: Rekindled Edition","2025-11-27","","2026-08-04","https://store.playstation.com/en-us/concept/233876"
"10004928","LOST EPIC","2022-07-28","","2026-08-04","https://store.playstation.com/en-us/concept/10004928"
"229954","Lost Grimoires 2: Shard of Mystery","2017-12-15","","2026-08-04","https://store.playstation.com/en-us/concept/229954"
"10003220","Lost Grimoires 3: The Forgotten Well","2021-07-16","","2026-08-04","https://store.playstation.com/en-us/concept/10003220"
"227417","Lost Grimoires: Stolen Kingdom","2017-07-25","","2026-08-04","https://store.playstation.com/en-us/concept/227417"
"10010391","Lost in Fantaland","2025-10-08","","2026-08-04","https://store.playstation.com/en-us/concept/10010391"
"10009877","Lost in Play","2024-08-10","","2026-08-04","https://store.playstation.com/en-us/concept/10009877"
"10000653","Lost in Random","2021-09-10","","2026-08-04","https://store.playstation.com/en-us/concept/10000653"
"10011792","Lost in Random: The Eternal Die","2025-06-17","","2026-08-04","https://store.playstation.com/en-us/concept/10011792"
"10003686","Lost Islands","2023-11-15","","2026-08-04","https://store.playstation.com/en-us/concept/10003686"
"10002616","Lost Judgment","2021-09-24","","2026-08-04","https://store.playstation.com/en-us/concept/10002616"
